2025-12-30T10:20:35Z,192.168.1.101:502,30,,,,,,,False,exception 0x0B
2025-12-30T10:20:35Z,192.168.1.101:502,31,,,,,,,False,exception 0x0B
2025-12-30T10:20:35Z,192.168.1.101:502,32,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,1,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,2,210.760,15.953,3.357,49.900,0.990,2080.00,True,
2025-12-30T10:21:09Z,192.168.1.102:502,3,237.250,0.000,0.000,50.000,0.000,0.00,True,
2025-12-30T10:21:09Z,192.168.1.102:502,4,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,5,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,6,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,7,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,8,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,9,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,10,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,11,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,12,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,13,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,14,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,15,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,16,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,17,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,18,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,19,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,20,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,21,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,22,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,23,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,24,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,25,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,26,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,27,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,28,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,29,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,30,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,31,,,,,,,False,exception 0x0B
2025-12-30T10:21:09Z,192.168.1.102:502,32,,,,,,,False,exception 0x0B
2025-12-30T10:21:32Z,192.168.1.103:502,1,,,,,,,False,timed out
2025-12-30T10:21:32Z,192.168.1.103:502,2,,,,,,,False,bytecount 4 != expected 2
2025-12-30T10:21:32Z,192.168.1.103:502,3,,,,,,,False,bytecount 2 != expected 4
2025-12-30T10:21:32Z,192.168.1.103:502,4,,,,,,,False,bytecount 4 != expected 2
2025-12-30T10:21:32Z,192.168.1.103:502,5,,,,,,,False,bytecount 2 != expected 4
2025-12-30T10:21:32Z,192.168.1.103:502,6,,,,,,,False,exception 0x0B
2025-12-30T10:21:32Z,192.168.1.103:502,7,,,,,,,False,exception 0x0B
2025-12-30T10:21:32Z,192.168.1.103:502,8,,,,,,,False,exception 0x0B
2025-12-30T10:21:32Z,192.168.1.103:502,9,,,,,,,False,exception 0x0B
2025-12-30T10:21:32Z,192.168.1.103:502,10,,,,,,,False,exception 0x0B
2025-12-30T10:21:32Z,192.168.1.103:502,11,,,,,,,False,exception 0x0B
2025-12-30T10:21:32Z,192.168.1.103:502,12,,,,,,,False,exception 0x0B
2025-12-30T10:21:32Z,192.168.1.103:502,13,,,,,,,False,exception 0x0B
2025-12-30T10:21:32Z,192.168.1.103:502,14,,,,,,,False,exception 0x0B
2025-12-30T10:21:32Z,192.168.1.103:502,15,,,,,,,False,exception 0x0B
2025-12-30T10:21:32Z,192.168.1.103:502,16,,,,,,,False,exception 0x0B
2025-12-30T10:21:32Z,192.168.1.103:502,17,,,,,,,False,exception 0x0B
2025-12-30T10:21:32Z,192.168.1.103:502,18,,,,,,,False,exception 0x0B
2025-12-30T10:21:32Z,192.168.1.103:502,19,,,,,,,False,exception 0x0B
2025-12-30T10:21:32Z,192.168.1.103:502,20,,,,,,,False,exception 0x0B
2025-12-30T10:21:32Z,192.168.1.103:502,21,,,,,,,False,exception 0x0B
2025-12-30T10:21:32Z,192.168.1.103:502,22,,,,,,,False,exception 0x0B
2025-12-30T10:21:32Z,192.168.1.103:502,23,,,,,,,False,exception 0x0B
2025-12-30T10:21:32Z,192.168.1.103:502,24,,,,,,,False,exception 0x0B
2025-12-30T10:21:32Z,192.168.1.103:502,25,,,,,,,False,exception 0x0B
2025-12-30T10:21:32Z,192.168.1.103:502,26,,,,,,,False,exception 0x0B
2025-12-30T10:21:32Z,192.168.1.103:502,27,,,,,,,False,exception 0x0B
2025-12-30T10:21:32Z,192.168.1.103:502,28,,,,,,,False,exception 0x0B
2025-12-30T10:21:32Z,192.168.1.103:502,29,,,,,,,False,exception 0x0B
2025-12-30T10:21:32Z,192.168.1.103:502,30,,,,,,,False,exception 0x0B
2025-12-30T10:21:32Z,192.168.1.103:502,31,,,,,,,False,exception 0x0B
2025-12-30T10:21:32Z,192.168.1.103:502,32,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,1,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,2,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,3,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,4,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,5,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,6,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,7,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,8,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,9,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,10,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,11,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,12,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,13,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,14,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,15,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,16,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,17,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,18,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,19,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,20,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,21,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,22,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,23,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,24,238.720,0.052,0.004,50.000,0.330,393.35,True,
2025-12-30T10:21:52Z,192.168.1.104:502,25,211.610,23.983,5.064,50.000,0.990,752.09,True,
2025-12-30T10:21:52Z,192.168.1.104:502,26,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,27,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,28,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,29,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,30,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,31,,,,,,,False,exception 0x0B
2025-12-30T10:21:52Z,192.168.1.104:502,32,,,,,,,False,exception 0x0B
2025-12-30T10:22:40Z,192.168.1.101:502,1,000032203421,238.960,0.054,0.008,50.000,0.660,1678.71,True,
2025-12-30T10:22:40Z,192.168.1.101:502,2,000032203422,212.620,0.051,0.005,50.000,0.500,859.79,True,
2025-12-30T10:22:40Z,192.168.1.101:502,3,000032203423,237.450,0.051,0.004,50.000,0.360,634.74,True,
2025-12-30T10:22:40Z,192.168.1.101:502,4,000032203402,238.900,0.000,0.000,50.000,0.000,109.56,True,
2025-12-30T10:22:40Z,192.168.1.101:502,5,000032203410,212.400,0.050,0.004,50.000,0.400,261.94,True,
2025-12-30T10:22:40Z,192.168.1.101:502,6,000032203424,238.960,0.052,0.005,50.000,0.410,254.60,True,
2025-12-30T10:22:40Z,192.168.1.101:502,7,000032203425,212.290,0.063,0.004,50.000,0.300,66.87,True,
2025-12-30T10:22:40Z,192.168.1.101:502,8,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:22:40Z,192.168.1.101:502,9,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:22:40Z,192.168.1.101:502,10,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:22:40Z,192.168.1.101:502,11,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:22:40Z,192.168.1.101:502,12,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:22:40Z,192.168.1.101:502,13,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:22:40Z,192.168.1.101:502,14,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:22:40Z,192.168.1.101:502,15,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:22:40Z,192.168.1.101:502,16,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:22:40Z,192.168.1.101:502,17,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:22:40Z,192.168.1.101:502,18,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:22:40Z,192.168.1.101:502,19,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:22:40Z,192.168.1.101:502,20,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:22:40Z,192.168.1.101:502,21,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:22:40Z,192.168.1.101:502,22,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:22:40Z,192.168.1.101:502,23,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:22:40Z,192.168.1.101:502,24,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:22:40Z,192.168.1.101:502,25,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:22:40Z,192.168.1.101:502,26,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:22:40Z,192.168.1.101:502,27,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:22:40Z,192.168.1.101:502,28,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:22:40Z,192.168.1.101:502,29,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:22:40Z,192.168.1.101:502,30,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:22:40Z,192.168.1.101:502,31,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:22:40Z,192.168.1.101:502,32,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,1,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,2,000032203234,,,,,,,False,timed out
2025-12-30T10:23:14Z,192.168.1.102:502,3,,,,,,,,False,bytecount 4 != 6
2025-12-30T10:23:14Z,192.168.1.102:502,4,000032203233,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,5,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,6,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,7,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,8,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,9,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,10,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,11,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,12,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,13,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,14,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,15,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,16,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,17,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,18,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,19,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,20,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,21,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,22,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,23,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,24,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,25,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,26,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,27,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,28,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,29,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,30,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,31,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:14Z,192.168.1.102:502,32,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:37Z,192.168.1.103:502,1,000032203451,236.780,0.000,0.000,50.000,0.000,0.00,True,
2025-12-30T10:23:37Z,192.168.1.103:502,2,000032203444,239.490,0.000,0.000,50.000,0.000,0.00,True,
2025-12-30T10:23:37Z,192.168.1.103:502,3,000032203445,212.320,0.000,0.000,50.000,0.000,0.00,True,
2025-12-30T10:23:37Z,192.168.1.103:502,4,000032203452,239.150,0.000,0.000,50.000,0.000,0.00,True,
2025-12-30T10:23:37Z,192.168.1.103:502,5,000032203420,213.650,0.000,0.000,50.000,0.000,0.00,True,
2025-12-30T10:23:37Z,192.168.1.103:502,6,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:37Z,192.168.1.103:502,7,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:37Z,192.168.1.103:502,8,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:37Z,192.168.1.103:502,9,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:37Z,192.168.1.103:502,10,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:37Z,192.168.1.103:502,11,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:37Z,192.168.1.103:502,12,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:37Z,192.168.1.103:502,13,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:37Z,192.168.1.103:502,14,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:37Z,192.168.1.103:502,15,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:37Z,192.168.1.103:502,16,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:37Z,192.168.1.103:502,17,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:37Z,192.168.1.103:502,18,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:37Z,192.168.1.103:502,19,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:37Z,192.168.1.103:502,20,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:37Z,192.168.1.103:502,21,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:37Z,192.168.1.103:502,22,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:37Z,192.168.1.103:502,23,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:37Z,192.168.1.103:502,24,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:37Z,192.168.1.103:502,25,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:37Z,192.168.1.103:502,26,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:37Z,192.168.1.103:502,27,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:37Z,192.168.1.103:502,28,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:37Z,192.168.1.103:502,29,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:37Z,192.168.1.103:502,30,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:37Z,192.168.1.103:502,31,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:23:37Z,192.168.1.103:502,32,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,1,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,2,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,3,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,4,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,5,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,6,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,7,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,8,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,9,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,10,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,11,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,12,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,13,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,14,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,15,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,16,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,17,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,18,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,19,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,20,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,21,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,22,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,23,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,24,000032203245,238.320,0.052,0.004,50.000,0.330,393.35,True,
2025-12-30T10:24:10Z,192.168.1.104:502,25,000032203246,213.360,23.978,5.108,50.000,0.990,752.28,True,
2025-12-30T10:24:10Z,192.168.1.104:502,26,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,27,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,28,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,29,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,30,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,31,,,,,,,,False,exception fc=0x83 code=0x0B
2025-12-30T10:24:10Z,192.168.1.104:502,32,,,,,,,,False,exception fc=0x83 code=0x0B
